00:00:02,0.67354
00:00:04,0.44700
00:00:06,0.48276
00:00:08,0.59947
00:00:10,0.51430
00:00:12,0.10703
00:00:14,0.60034
00:00:16,0.73272
00:00:18,0.66466
00:00:20,0.84461
00:00:22,0.41637
00:00:24,0.04725
00:00:26,0.59561
00:00:28,0.91050
00:00:30,0.59801
00:00:32,0.65043
00:00:34,0.47076
00:00:36,0.72270
00:00:38,0.61103
00:00:40,0.67240
00:00:42,0.23985
00:00:44,0.28080
00:00:46,0.30855
00:00:48,0.47918
00:00:50,0.73274
00:00:52,0.09061
00:00:54,0.81246
00:00:56,0.25782
00:00:58,0.78765
00:01:00,0.79079
00:01:02,0.99662
00:01:04,0.91977
00:01:06,0.09797
00:01:08,0.71675
00:01:10,0.93360
00:01:12,0.54281
00:01:14,0.88354
00:01:16,0.23113
00:01:18,0.40281
00:01:20,0.96235
00:01:22,0.29037
00:01:24,0.64790
00:01:26,0.18658
00:01:28,0.18228
00:01:30,0.69568
00:01:32,0.30496
00:01:34,0.73351
00:01:36,0.96284
00:01:38,0.09853
00:01:40,0.98550
00:01:42,0.31172
00:01:44,0.13392
00:01:46,0.03607
00:01:48,0.43467
00:01:50,0.39397
00:01:52,0.80377
00:01:54,0.05056
00:01:56,0.76241
00:01:58,0.30823
00:02:00,0.24547
00:02:02,0.02504
00:02:04,0.13686
00:02:06,0.65473
00:02:08,0.90027
00:02:10,0.72892
00:02:12,0.84702
00:02:14,0.78719
00:02:16,0.15894
00:02:18,0.69594
00:02:20,0.15077
00:02:22,0.42962
00:02:24,0.77834
00:02:26,0.91569
00:02:28,0.62699
00:02:30,0.13355
00:02:32,0.37038
00:02:34,0.16825
00:02:36,0.12684
00:02:38,0.52868
00:02:40,0.08324
00:02:42,0.27507
00:02:44,0.97152
00:02:46,0.52219
00:02:48,0.35161
00:02:50,0.02284
00:02:52,0.13869
00:02:54,0.31640
00:02:56,0.40349
00:02:58,0.64948
00:03:00,0.88420
00:03:02,0.43689
00:03:04,0.24204
00:03:06,0.67084
00:03:08,0.66534
00:03:10,0.61363
00:03:12,0.05590
00:03:14,0.19069
00:03:16,0.80904
00:03:18,0.99320
00:03:20,0.63467
00:03:22,0.59786
00:03:24,0.40338
00:03:26,0.00344
00:03:28,0.55821
00:03:30,0.90801
00:03:32,0.91943
00:03:34,0.04434
00:03:36,0.35902
00:03:38,0.71944
00:03:40,0.98424
00:03:42,0.85476
00:03:44,0.92013
00:03:46,0.83963
00:03:48,0.09736
00:03:50,0.79173
00:03:52,0.62158
00:03:54,0.95611
00:03:56,0.47064
00:03:58,0.84923
00:04:00,0.12988
00:04:02,0.21887
00:04:04,0.95306
00:04:06,0.23067
00:04:08,0.99161
00:04:10,0.77711
00:04:12,0.10924
00:04:14,0.02682
00:04:16,0.98871
00:04:18,0.65528
00:04:20,0.77319
00:04:22,0.59460
00:04:24,0.86940
00:04:26,0.53886
00:04:28,0.97701
00:04:30,0.78634
00:04:32,0.96208
00:04:34,0.58115
00:04:36,0.01110
00:04:38,0.51913
00:04:40,0.31189
00:04:42,0.59952
00:04:44,0.54049
00:04:46,0.61736
00:04:48,0.32092
00:04:50,0.56298
00:04:52,0.46211
00:04:54,0.51963
00:04:56,0.58221
00:04:58,0.39539
00:05:00,0.73852
00:05:02,0.28197
00:05:04,0.70884
00:05:06,0.72798
00:05:08,0.04104
00:05:10,0.64398
00:05:12,0.70049
00:05:14,0.95403
00:05:16,0.98595
00:05:18,0.84284
00:05:20,0.06187
00:05:22,0.79592
00:05:24,0.31611
00:05:26,0.17040
00:05:28,0.06587
00:05:30,0.84698
00:05:32,0.58510
00:05:34,0.78763
00:05:36,0.58594
00:05:38,0.36734
00:05:40,0.99114
00:05:42,0.30164
00:05:44,0.43112
00:05:46,0.13957
00:05:48,0.33240
00:05:50,0.55757
00:05:52,0.54575
00:05:54,0.91364
00:05:56,0.52046
00:05:58,0.87502
00:06:00,0.46321
00:06:02,0.90152
00:06:04,0.07794
00:06:06,0.67867
00:06:08,0.21676
00:06:10,0.09921
00:06:12,0.26317
00:06:14,0.42346
00:06:16,0.42551
00:06:18,0.95052
00:06:20,0.94068
00:06:22,0.94120
00:06:24,0.01438
00:06:26,0.81410
00:06:28,0.20406
00:06:30,0.35632
00:06:32,0.83686
00:06:34,0.46154
00:06:36,0.72146
00:06:38,0.71746
00:06:40,0.70221
00:06:42,0.26912
00:06:44,0.69173
00:06:46,0.96327
00:06:48,0.75854
00:06:50,0.28797
00:06:52,0.81854
00:06:54,0.46272
00:06:56,0.88943
00:06:58,0.98784
00:07:00,0.85106
00:07:02,0.74641
00:07:04,0.47354
00:07:06,0.30515
00:07:08,0.29285
00:07:10,0.71814
00:07:12,0.64578
00:07:14,0.32495
00:07:16,0.31006
00:07:18,0.72999
00:07:20,0.19001
00:07:22,0.28844
00:07:24,0.44479
00:07:26,0.36299
00:07:28,0.32218
00:07:30,0.82848
00:07:32,0.29691
00:07:34,0.59227
00:07:36,0.80072
00:07:38,0.70226
00:07:40,0.45097
00:07:42,0.45228
00:07:44,0.12780
00:07:46,0.91533
00:07:48,0.61642
00:07:50,0.54640
00:07:52,0.75847
